"(Intercept)";"pop";"scale(log(FGM1), scale = F)";"scale(mass1, scale = F)";"scale(quali_coh, scale = F)";"sex";"pop:scale(log(FGM1), scale = F)";"pop:scale(quali_coh, scale = F)";"pop:sex";"scale(log(FGM1), scale = F):scale(mass1, scale = F)";"scale(log(FGM1), scale = F):scale(quali_coh, scale = F)";"scale(log(FGM1), scale = F):sex";"scale(quali_coh, scale = F):sex";"pop:scale(log(FGM1), scale = F):scale(quali_coh, scale = F)";"pop:scale(log(FGM1), scale = F):sex";"pop:scale(quali_coh, scale = F):sex";"scale(log(FGM1), scale = F):scale(quali_coh, scale = F):sex";"pop:scale(log(FGM1), scale = F):scale(quali_coh, scale = F):sex";"df";"logLik";"AICc";"delta";"weight"
0.376799805216068;"+";-1.36784219933759;-0.234108005906242;-0.242715958598783;"+";"+";"+";"+";-0.18819322770133;0.73358474007603;"+";"+";NA;NA;NA;NA;NA;15;-116.581630389363;271.734689350155;22.2096213833237;2.01081906418414e-06
0.759470358962965;"+";-0.758420981006535;-0.222082015793259;-0.439218460703124;"+";"+";"+";"+";NA;0.385477345985197;"+";"+";NA;NA;"+";NA;NA;15;-116.582914446011;271.737257463451;22.2121894966197;2.00823871560823e-06
0.919796292309534;"+";-0.728378027891947;-0.244574137495437;-0.525436537750494;"+";"+";"+";"+";NA;-0.0962690219708103;"+";"+";NA;"+";NA;"+";NA;16;-114.958544238049;271.807997567007;22.2829296001757;1.93844872179307e-06
0.95921980126999;"+";-0.059535394721625;NA;-0.669096908051535;"+";"+";"+";"+";NA;NA;"+";"+";NA;NA;"+";NA;NA;13;-119.786716012942;271.849294094849;22.3242261280174;1.89883352103641e-06
0.50326559735328;"+";-0.443976926372071;NA;-0.351332406983565;"+";"+";NA;"+";NA;0.255509208423694;"+";"+";NA;"+";NA;NA;NA;13;-119.827424806;271.930711680965;22.405643714134;1.82308654457655e-06
0.822926371556416;"+";-0.271262471828135;NA;-0.561394574626379;"+";"+";"+";"+";NA;NA;"+";"+";NA;"+";NA;NA;NA;13;-119.839193693733;271.954249456432;22.4291814896002;1.80175660473376e-06
0.932780746187329;"+";-0.875854718489218;-0.247718951901556;-0.525808372439504;"+";"+";"+";"+";NA;0.00543705824008689;"+";"+";NA;NA;"+";"+";NA;16;-115.093206671595;272.0773224341;22.5522544672687;1.69422530933246e-06
0.730069190668889;"+";-0.418093592386911;NA;-0.50807363888125;"+";"+";"+";"+";NA;0.472606378892011;"+";"+";NA;NA;NA;NA;NA;13;-119.933212753459;272.142287575883;22.6172196090517;1.64007671933226e-06
0.245463900407068;"+";-0.305350108881989;-0.196698645668523;-0.181949763112687;"+";"+";"+";"+";-0.101775506114528;NA;"+";"+";NA;NA;NA;NA;NA;14;-118.39671980524;272.161860663111;22.6367926962796;1.62410432175241e-06
0.692521534401598;"+";-0.566201863557705;-0.222674206761006;-0.44692341506491;"+";"+";"+";"+";-0.0994041496529192;NA;"+";"+";NA;NA;"+";NA;NA;15;-116.808199264701;272.187827100831;22.6627591339999;1.60315451215409e-06
0.334309178934617;"+";-1.20569288121865;-0.265369246144505;-0.186194650415416;"+";"+";NA;"+";-0.148834959857097;0.106974090088478;"+";"+";NA;"+";NA;"+";NA;16;-115.151227395845;272.193363882599;22.6682959157681;1.59872249143023e-06
0.531123981931611;"+";-1.77349417649343;-0.267513635072943;-0.328527739553803;"+";"+";"+";"+";-0.231857445211053;0.521258169111908;"+";"+";NA;"+";NA;NA;NA;16;-115.201782398052;272.294473887013;22.769405920182;1.51990808898576e-06
0.231733896521537;"+";-0.0958410207950714;-0.194905745017472;-0.183926509538795;"+";NA;"+";"+";-0.113656315569178;0.0670199658460181;"+";"+";NA;NA;NA;NA;NA;14;-118.485560047576;272.339541147783;22.8144731809517;1.48604203742003e-06
0.90830231941975;"+";0.199036475758827;NA;-0.64568197576133;"+";NA;"+";"+";NA;-0.0887762800108559;"+";"+";NA;NA;"+";NA;NA;13;-120.040806762171;272.357475593308;22.8324076264765;1.47277593637288e-06
0.310528841344668;"+";-0.283834316754719;NA;-0.292291846947746;"+";"+";"+";NA;NA;0.0418928852864943;"+";"+";NA;NA;NA;"+";NA;13;-120.081299429187;272.43846092734;22.9133929605087;1.41433060019623e-06
0.761154272670128;"+";-1.22044738348791;-0.260517877710167;-0.474788865425021;"+";"+";"+";"+";-0.169798528194329;NA;"+";"+";NA;"+";"+";NA;NA;16;-115.316131835905;272.52317276272;22.9981047958882;1.35567627722147e-06
-0.107903509536595;"+";-0.694439775736718;-0.245003005343912;0.0125761612773935;"+";"+";"+";NA;-0.141486979530368;0.139339846290298;"+";"+";"+";NA;NA;NA;NA;15;-116.984528359699;272.540485290827;23.0154173239953;1.34399183018459e-06
-0.0614856084557201;"+";-0.710408839793757;-0.243583890550879;0.036975002953294;"+";"+";"+";"+";-0.127182518911738;0.189521739183949;"+";NA;"+";NA;NA;NA;NA;15;-116.985071255363;272.541571082155;23.0165031153238;1.34326238087256e-06
0.127438036553247;"+";-0.557886152642983;-0.274678567190154;-0.119241349122343;"+";"+";"+";NA;-0.105753436794895;-0.493261851041091;"+";"+";"+";NA;NA;"+";NA;16;-115.375435517678;272.641780126265;23.1167121594337;1.27761715536122e-06
0.940388553091476;"+";-0.164987038545849;-0.265452709964036;-0.57923585061132;"+";"+";"+";"+";-0.0561655586288983;-0.976277837164449;"+";"+";"+";NA;NA;"+";NA;17;-113.668226508905;272.669786351143;23.1447183843119;1.25985121819351e-06
1.04677233021088;"+";0.0761496418929795;-0.261221235235654;-0.6335759344307;"+";"+";"+";"+";NA;-1.12300227813038;"+";"+";"+";NA;"+";"+";NA;17;-113.68394498842;272.701223310173;23.1761553433418;1.24020309646562e-06
1.00862196056032;"+";0.0611736963499491;-0.260663653744285;-0.60770248536264;"+";"+";"+";"+";NA;-1.10429142952953;"+";"+";"+";"+";NA;"+";NA;17;-113.718850932173;272.77103519768;23.2459672308486;1.19765946926358e-06
0.855956605417184;"+";0.104946108557262;-0.232540042670505;-0.530865061081887;"+";"+";"+";"+";NA;-0.597482288742296;"+";"+";"+";NA;"+";NA;NA;16;-115.495963338792;272.882835768493;23.3577678016619;1.13254682547433e-06
0.317326737829597;"+";-0.418786831653526;NA;-0.239181928417109;"+";"+";"+";"+";NA;0.28615512430632;"+";NA;NA;"+";NA;NA;NA;13;-120.322762360927;272.92138679082;23.3963188239884;1.11092545739689e-06
0.0716485625345802;"+";-0.906374890687345;-0.280243337797586;-0.0279286345104865;"+";"+";"+";"+";-0.154097080477208;-0.236057363565195;"+";NA;"+";"+";NA;NA;NA;16;-115.528017972559;272.946945036027;23.4218770691957;1.09681912998716e-06
1.04223387085428;"+";0.423238000125088;NA;-0.740136354043541;"+";"+";"+";"+";NA;-0.556825102060912;NA;"+";"+";NA;"+";NA;NA;14;-118.84054887039;273.049518793411;23.5244508265795;1.04198485852407e-06
1.03695354806842;"+";-0.416819704049637;NA;-0.691587593357255;"+";"+";"+";"+";NA;0.0321708481321175;"+";"+";NA;NA;NA;"+";NA;14;-118.888929802849;273.14628065833;23.6212126914984;9.9277272288794e-07
0.169954438129608;"+";0.0990551788845739;NA;-0.175575576864415;"+";"+";"+";"+";NA;-0.0318232863496711;"+";NA;"+";NA;NA;NA;NA;13;-120.440308650529;273.156479370024;23.6314114031929;9.87723107334036e-07
0.834444264024972;"+";0.153041528224801;-0.224130890809568;-0.520218212005918;"+";"+";"+";"+";0.0093018154705304;-0.514224902928156;NA;"+";"+";NA;"+";NA;NA;16;-115.633547834732;273.158004760372;23.6329367935411;9.86970062894906e-07
1.0367682231789;"+";0.0299350096198975;-0.263690596553535;-0.62542561346832;"+";"+";"+";"+";NA;-1.08601494112583;"+";"+";"+";"+";"+";NA;NA;17;-113.93023746597;273.193808265274;23.6687402984426;9.69458778149924e-07
0.634127849560905;"+";-0.186846793307212;-0.212276122135012;-0.423293207047837;"+";NA;"+";"+";-0.0908371841618321;-0.0969039307539067;"+";"+";NA;NA;"+";NA;NA;15;-117.329081917866;273.229592407161;23.7045244403294;9.52267406153203e-07
0.82578522730663;"+";-0.393734947248916;-0.241045558403645;-0.514023549543618;"+";NA;"+";"+";-0.0851717915204986;-0.439008432671591;"+";"+";NA;NA;"+";"+";NA;16;-115.680724767008;273.252358624924;23.727290658093;9.41489104259457e-07
0.107323013410955;"+";0.173394455453325;NA;-0.19454045870054;"+";"+";"+";NA;NA;-0.112971444642837;"+";"+";"+";NA;NA;NA;NA;13;-120.504662365633;273.285186800231;23.7601188333998;9.2616155755533e-07
0.882864125834896;"+";-1.00345012501388;-0.243403719447991;-0.492399211800036;"+";"+";"+";"+";NA;0.234507898890806;"+";"+";NA;"+";"+";NA;NA;16;-115.702082452613;273.295073996134;23.7700060293029;9.21594285855763e-07
0.747458813298117;"+";-0.573682261552739;-0.273368116427309;-0.472255206679628;"+";"+";"+";"+";-0.136195773623716;-0.701661803625695;"+";"+";"+";"+";NA;NA;NA;17;-113.986243969469;273.305821272272;23.7807533054409;9.16655253887177e-07
0.520150021789696;"+";-0.419534092497301;-0.234749509092981;-0.340445983840883;"+";"+";"+";"+";-0.113220597042429;-0.158849330554509;"+";"+";"+";NA;NA;NA;NA;16;-115.889431478841;273.669772048592;24.1447040817604;7.64143855094537e-07
0.847745902278037;"+";0.348755481499687;NA;-0.611917492437891;"+";"+";"+";"+";NA;-0.396759772386865;"+";"+";"+";NA;NA;NA;NA;14;-119.17612905322;273.720679159071;24.1956111922394;7.44939128411272e-07
1.07365062700441;"+";0.0615535020049123;NA;-0.733290819196804;"+";NA;"+";"+";NA;-0.337826983714923;"+";"+";NA;NA;"+";"+";NA;14;-119.18271780616;273.733856664952;24.2087886981208;7.40047042608456e-07
0.580346113976249;"+";-0.123991431306782;NA;-0.412972956158769;"+";"+";NA;"+";NA;-0.153673271656731;"+";"+";NA;"+";NA;"+";NA;14;-119.201136957307;273.770694967246;24.2456270004149;7.26540773132545e-07
1.05904823573541;"+";-0.317464005541835;NA;-0.713818734786655;"+";"+";"+";"+";NA;NA;"+";"+";NA;"+";"+";NA;NA;14;-119.324651967877;274.017724988385;24.4926570215539;6.42122819839198e-07
0.603121230857768;"+";-1.21301912933584;-0.238851959737961;-0.38230963132554;"+";"+";"+";"+";-0.161394700496632;0.515988834800009;"+";"+";NA;NA;"+";NA;NA;16;-116.139596794816;274.170102680542;24.6450347137107;5.95017458704235e-07
0.870158254692843;"+";-0.551074462943815;NA;-0.583058746280002;"+";"+";"+";"+";NA;0.329814268245348;"+";"+";NA;"+";NA;NA;NA;14;-119.50622580315;274.380872658931;24.8558046920993;5.35502607030866e-07
1.16938309507698;"+";0.415252752240634;NA;-0.810415088984368;"+";"+";"+";"+";NA;-0.935213576581381;"+";"+";"+";NA;NA;"+";NA;15;-117.975043674067;274.521515919562;24.9964479527309;4.99138757363199e-07
0.944868563564408;"+";-0.332015307606115;NA;-0.648325835298278;"+";"+";"+";"+";NA;0.281146313005907;"+";"+";NA;NA;"+";NA;NA;14;-119.581491957601;274.531404967833;25.0063370010019;4.96676845238222e-07
0.771825968365787;"+";-1.28527763266827;-0.262281905846802;-0.46810762735672;"+";"+";"+";"+";-0.147063251482068;0.13052955674937;"+";"+";NA;NA;"+";"+";NA;17;-114.704322801904;274.741978937141;25.2169109703092;4.47042030955329e-07
0.762969323025553;"+";-1.20796849309067;-0.259650002107751;-0.460076832816175;"+";"+";"+";"+";-0.133680498726498;0.0954777385398768;"+";"+";NA;"+";NA;"+";NA;17;-114.713531381109;274.760396095552;25.2353281287202;4.42944305078252e-07
0.284520652729298;"+";0.207727879923097;NA;-0.303322142803575;"+";"+";"+";NA;NA;-0.511061817055132;"+";"+";"+";NA;NA;"+";NA;14;-119.763768354391;274.895957761414;25.3708897945825;4.13916063060697e-07
0.930980079670358;"+";-0.731046811965335;-0.244861245784074;-0.532588152983412;"+";"+";"+";"+";NA;-0.0968055124026135;"+";"+";NA;"+";"+";"+";NA;17;-114.955589813367;275.244512960068;25.7194449932368;3.47715844597422e-07
0.684086916019631;"+";-1.62634268861625;-0.268391741715039;-0.423727717656256;"+";"+";"+";"+";-0.207803655628762;0.375333259377842;"+";"+";NA;"+";"+";NA;NA;17;-114.963837243756;275.261007820846;25.7359398540149;3.44859875764597e-07
0.280499745451498;"+";0.0764151997648962;NA;-0.232880094164109;"+";"+";"+";"+";NA;-0.310694259755438;"+";NA;"+";"+";NA;NA;NA;14;-119.974236845584;275.3168947438;25.7918267769685;3.353566914061e-07
1.05313211612982;"+";0.345799264860612;NA;-0.733812078511788;"+";"+";"+";"+";NA;-0.791549629600271;"+";"+";"+";"+";NA;NA;NA;15;-118.397947059264;275.367322689956;25.8422547231245;3.27006727071039e-07
1.09181150678446;"+";-0.205276534830875;NA;-0.738369123893143;"+";"+";"+";"+";NA;-0.135756184892513;"+";"+";NA;"+";NA;"+";NA;15;-118.631767079048;275.834962729524;26.3098947626928;2.58827216931549e-07
0.76186640949244;"+";-0.223632680278376;-0.239704714082694;-0.489994734841782;"+";"+";"+";"+";-0.0823258123126909;-0.417891520893398;"+";"+";"+";NA;"+";NA;NA;17;-115.392230119382;276.117793572098;26.5927256052663;2.24695308876093e-07
0.980909265601394;"+";-0.127906406648154;-0.265220456064949;-0.605331064285697;"+";"+";"+";"+";-0.0509610838125876;-1.0033606842309;"+";"+";"+";NA;"+";"+";NA;18;-113.642012746583;276.189685870525;26.6646179036939;2.16761821178715e-07
0.925095347808156;"+";-0.208875139677084;-0.266959172201135;-0.57076732047183;"+";"+";"+";"+";-0.0645955751717622;-0.958955437785955;"+";"+";"+";"+";NA;"+";NA;18;-113.663058321328;276.231777020014;26.7067090531828;2.12247612741673e-07
1.04731865772394;"+";0.423301292424157;NA;-0.743094444193296;"+";"+";"+";"+";NA;-0.569350441021844;"+";"+";"+";NA;"+";NA;NA;15;-118.839117559183;276.249663689794;26.724595722963;2.1035787413949e-07
1.09153321491921;"+";-0.382756316002151;NA;-0.729259076854458;"+";"+";"+";"+";NA;-0.00350955073146002;"+";"+";NA;NA;"+";"+";NA;15;-118.842718712154;276.256865995736;26.7317980289049;2.09601705612522e-07
1.04930005016258;"+";0.0697463361498473;-0.262068607467402;-0.63454517005806;"+";"+";"+";"+";NA;-1.12841892540088;"+";"+";"+";"+";"+";"+";NA;18;-113.679452845389;276.264566068136;26.7394981013042;2.08796282906575e-07
0.904927890173443;"+";-0.420710495805992;-0.274313892166957;-0.570243378048036;"+";"+";"+";"+";-0.111613042575862;-0.854452654396725;"+";"+";"+";"+";"+";NA;NA;18;-113.73132212928;276.368304635918;26.8432366690862;1.98242250414748e-07
1.03772749041919;"+";-0.461238133569474;NA;-0.695132272222142;"+";"+";"+";"+";NA;0.179529114861906;"+";"+";NA;"+";"+";NA;NA;15;-119.246300996292;277.064030564012;27.5389625971809;1.39997813655388e-07
1.18175506274337;"+";0.439237917225064;NA;-0.82043707141094;"+";"+";"+";"+";NA;-0.931498241050421;"+";"+";"+";"+";NA;"+";NA;16;-117.93735346769;277.76561602629;28.2405480594587;9.85766161343577e-08
1.2077493848668;"+";0.43311107505922;NA;-0.836776126163736;"+";"+";"+";"+";NA;-0.952150790574962;"+";"+";"+";NA;"+";"+";NA;16;-117.948663894597;277.788236880103;28.2631689132719;9.746795406238e-08
1.19068493053467;"+";0.403859507432706;NA;-0.826032696256472;"+";"+";"+";"+";NA;-0.894065479072949;"+";"+";"+";"+";"+";NA;NA;16;-118.190956220275;278.272821531459;28.747753564628;7.64954545956234e-08
0.781679518510508;"+";-1.22862917579142;-0.260738261803799;-0.473136332736311;"+";"+";"+";"+";-0.13772064252236;0.100878153661837;"+";"+";NA;"+";"+";"+";NA;18;-114.699793021074;278.305246419507;28.7801784526754;7.52652753710856e-08
1.09424355296952;"+";0.234060086488022;-0.265702198100829;-0.662278240916285;"+";"+";"+";"+";NA;-1.34987609671712;"+";"+";"+";"+";"+";"+";"+";19;-113.205446615423;279.02627784623;29.5012098793987;5.24837272617123e-08
1.08714065661507;"+";-0.2045360525358;NA;-0.735332659198795;"+";"+";"+";"+";NA;-0.135441710965835;"+";"+";NA;"+";"+";"+";NA;16;-118.631344868821;279.153598828551;29.6285308617197;4.92467154227745e-08
0.962444401000981;"+";-0.224524626558898;-0.269131086608037;-0.597170304558869;"+";"+";"+";"+";-0.0705905544759138;-0.972025347084062;"+";"+";"+";"+";"+";"+";NA;19;-113.613476554379;279.842337724143;30.3172697573117;3.48995252399049e-08
1.20054362792962;"+";0.443955644577605;NA;-0.833000947699094;"+";"+";"+";"+";NA;-0.941816277646502;"+";"+";"+";"+";"+";"+";NA;17;-117.930885512801;281.195104358936;31.6700363921047;1.77447537397889e-08
0.98829671269643;"+";-0.108315184103384;-0.27411571221016;-0.617217152525516;"+";"+";"+";"+";-0.0830206927703817;-1.16843817484636;"+";"+";"+";"+";"+";"+";"+";20;-113.113429591216;282.697447417727;33.1723794508952;8.3722141107709e-09
1.25006333206625;"+";0.5933158285159;NA;-0.863656304923328;"+";"+";"+";"+";NA;-1.13729917331865;"+";"+";"+";"+";"+";"+";"+";18;-117.608552416853;284.122765211064;34.5976972442328;4.10522060579413e-09
